otu_id	reference_id	reference_taxonomy	phylum	class	order	family	genus	species	rank	score	abundance
a1f1d2b4c3387ab2597b5fcbad02f67c76cb4a85	EUK1658350	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_kapila	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe kapila	species	1	697
ae5895b68caa15bbdd6c2a0def50fd464ea4a247	EUK0633783	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_pseudo_sp_0001	genus	0.997	694
6692b23f5aacdd6a55ae2894ad966647b32aa30d	DQ178934	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0019	genus	0.998	677
26d189d9d5d713567feca43165c5e86414878f2d	KC222796	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_pseudo_sp_0003	genus	0.998	675
77285b6344c204fd68d7149227c85a2f42d8369a	EUK1657162	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0008	genus	0.989	658
8fb94eca3a87a77dc5f9d382b32a43b36965d309	EUK1662691	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_pseudo_sp_0001	genus	0.987	645
a0394384ecbbc35c5b0fbf7543e47919ea1b8359	EUK1649760	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Ruhlandiella;s__	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Ruhlandiella	Ruhlandiella_pseudo_sp_0003	genus	0.996	644
05ed932ba1acfcc0186e025e210e7dae51691048	EUK0825196	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__	Basidiomycota	Agaricomycetes	Atheliales	Pilodermataceae	Piloderma	Piloderma_pseudo_sp_0001	genus	0.989	643
b46f4108dd8ab9e766a53d7ca2657815c9eb4ecf	OR689440	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria;s__Laccaria_miniata	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	Laccaria miniata	species	0.995	638
0eaf8006d3b520af0ce87cd2a5014cd17e480f38	EUK0437684	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0020	genus	0.99	636
d2c4fdb031a283739db7cd228414601e8945174a	EUK0438146	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0021	genus	0.978	634
eb54faa9fda23a3211ff4605e9b7bba90c1300b3	EUK0644989	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hymenogastraceae;g__Phaeocollybia;s__	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Phaeocollybia	Phaeocollybia_pseudo_sp_0001	genus	0.995	630
f7aaa5a5a4de278a591557faf47536548c018bd4	EUK0142200	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0009	genus	0.997	624
1b20eb589fccbd3ed18daacbbce0930de53b585c	EUK0832931	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_pseudo_sp_0002	genus	0.993	617
5f12efc12439f808218a4ec946dec97fb93c9c25	EUK1653838	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae;g__Setchelliogaster;s__	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Setchelliogaster	Setchelliogaster_pseudo_sp_0001	genus	0.982	615
a9b33294a2af9e34290561b2a643d82678121573	EUK0438671	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_sp_0008	genus	0.989	608
9b6a70414f06937b0615a8f1694ac31cb6071f51	EUK0463867	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0006	genus	0.985	584
15876d523b63ea2dede749ce1599b8df84a1265b	EUK0438813	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_sp_0009	genus	0.998	566
f68bd119f4c1a2e1361c4741b073a2845781b64b	EUK0633761	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Elaphomycetaceae;g__Elaphomyces;s__	Ascomycota	Eurotiomycetes	Eurotiales	Elaphomycetaceae	Elaphomyces	Elaphomyces_pseudo_sp_0002	genus	1	561
748e8631fd788bfd93a7886047c0356b0102230e	EUK1668753	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0007	genus	0.988	560
fa4729a717235b8d7c4c3dd4ed2160750e714bac	EUK0633799	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0022	genus	1	559
89c210059365c94b93fab2bb5fd0629f03da9794	EUK0077303	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_pseudo_sp_0001	genus	0.994	558
66830b35f054ccfa843b3a796e4869e09bfaef2f	AF461571	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Thelephora	Thelephora_pseudo_sp_0002	genus	0.998	544
4c4714d19402c2d6e0ff57f3a9af021654291f39	EUK0634160	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0010	genus	1	544
f356fd82f76b19ffdd1ba030ff07759113f12252	EUK0633818	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0023	genus	0.992	544
acd6371518b05fd96816720b9951ec7053543493	EUK0647486	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0011	genus	0.943	536
f27ba6f210022eda557b70250c9254e8178b0004	UDB026506	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__Scleroderma_albidum	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma albidum	species	0.99	524
eea1118435f863c22ebc1b04a268f44eab426b94	EUK0468172	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0008	genus	1	511
70d866774fff0f2cf495372dff4a1e9d56fa751e	EUK0633873	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__Tremellodendropsidaceae;g__Tremellodendropsis;s__	Basidiomycota	Agaricomycetes	Tremellodendropsidales	Tremellodendropsidaceae	Tremellodendropsis	Tremellodendropsis_pseudo_sp_0001	genus	1	508
0645a6d27c364aba9425d477126c3c987c4dff36	MN130079	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_echidna	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula echidna	species	0.993	499
32272a657191d968666272b043dbd3ccea90cf40	EUK0437463	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0024	genus	1	496
f22b09c53d018428577cce32cfb07b4e8ae311c1	EUK0634228	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0025	genus	0.993	493
3476e045035d63067ebfdd68ae194742557ab2da	EUK0838678	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_sp_0010	genus	0.989	485
446df336b291c332c29b8c7d1b9faf8a09342258	EUK0808918	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__	Basidiomycota	Agaricomycetes	Agaricales	Amanitaceae	Amanita	Amanita_pseudo_sp_0001	genus	1	483
03edb57d4306912cde355fc5204371eb236b7b66	EUK0635581	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0009	genus	0.988	481
d59b259d5b02a8db9ea018369ef74e4276c301d2	UDB004149	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Aleurina;s__	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Aleurina	Aleurina_pseudo_sp_0001	genus	0.995	480
7d826a5aaa012c0dba5d96b0c8a02f56f2affc75	EUK1008361	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_sp_0011	genus	0.977	477
9fa02c0e58c99f12d43c26c9538b314622c6b2d1	EUK0633867	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_pseudo_sp_0003	genus	1	473
0b97a6e3f97dc1e3c8dc521e7289c58b0c7f752d	UDB016654	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0009	genus	0.966	470
e3a1070e1c60f00670082eb44195830a9be7c69d	EUK1657434	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0010	genus	0.997	466
d2d55c4bfbf62de50af2bc2f6346ecdb01d29afd	EUK0123400	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__Tremellodendropsidaceae;g__Tremellodendropsis;s__	Basidiomycota	Agaricomycetes	Tremellodendropsidales	Tremellodendropsidaceae	Tremellodendropsis	Tremellodendropsis_pseudo_sp_0002	genus	0.984	456
ac1fab45717cbe594394d733ec98efd913c976d5	EUK0633770	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_pseudo_sp_0004	genus	1	453
1562afb5b40f26130677c78be4fa84505e177d9c	EUK0633996	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Phaeohelotium;s__	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Phaeohelotium	Phaeohelotium_pseudo_sp_0001	genus	1	449
996fd49be1f07d8bd44470cd56ff40d07167896e	KY697569	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Hysterangiaceae	Hysterangium	Hysterangium_pseudo_sp_0004	genus	0.98	448
5ca700f2de4ad1df61efb37272fe865475f6910e	EUK0633810	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Aleurina;s__	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Aleurina	Aleurina_pseudo_sp_0004	genus	1	447
9d15f5ff9d155639d64c65b3362b2fdbe11ac8d7	MN047329	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_bulbinella	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe bulbinella	species	0.996	445
3116eaa208e135f6322faf00b02382de1f50d06f	KJ729883	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_atrisquamosa	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe atrisquamosa	species	0.998	445
8d1a9ccf21a595f27972ae43ac912fafc060e192	EUK0648002	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinaceae	Sebacina	Sebacina_pseudo_sp_0012	genus	0.996	445
c3a85f62a52c871f09f3c8fb1899f3cfb56c8d03	EUK0428373	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0011	genus	0.998	443
00393cde5698c940c88b9818d87d46414ffb24b6	KP636807	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_serrata	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe serrata	species	1	431
179e3d96deaf540bb37aa3805fb23bf2544b63e5	EUK0666444	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_alloumbrina	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe alloumbrina	species	1	426
0b82a3195eec8a1d958154e16bc77a4de0cb5554	UDB000249	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__Tomentella_lapida	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella lapida	species	0.991	414
427193e55eda210bef90c5062772b94cce6cd32d	EUK0436389	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Macowanites;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Macowanites	Macowanites_pseudo_sp_0001	genus	0.993	413
aade3d0f7422234c2ea054bc049cd49c00e37800	EUK0633864	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0010	genus	1	408
354f0f1eed5bfb29d63000bcf84f9d9a738636d1	EUK0433412	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_pseudo_sp_0004	genus	0.997	406
f82ffc6b4a0cda5323ce1ef3e4d817319925234d	MG552979	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0012	genus	1	405
f870a8ae0a001f4189c0871b2eb00df4f0c6717c	KP308800	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_pallidiflavipes	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe pallidiflavipes	species	1	403
3e8eaf560f7abefcc466e5ea19e5c664c2728454	EUK0633800	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0013	genus	1	399
abba4a4d8e8963e9ed51f2f8af991cb8a2196613	EUK0633936	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Aleurina;s__	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Aleurina	Aleurina_pseudo_sp_0005	genus	1	396
b29afed890878bbd4220a645e4974b6fa4b97563	EUK0633930	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactifluus;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactifluus	Lactifluus_pseudo_sp_0005	genus	1	390
0639dc7a46d864ecaf99c1c7cd6f071727c54bd6	EUK0812742	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0014	genus	0.984	368
6d862807024763af5d685901c9dcb7010bc06e08	EUK0633787	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0026	genus	1	368
ada8f877b05469875474a3766744ce07dc6167ed	EUK0449838	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	Tomentella_pseudo_sp_0011	genus	1	362
1b17868248e8202be30fa2fcb6dfd70d1627b14f	MT644617	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0015	genus	1	362
9799ca98fc35c1e6294578ec3584230e67bbaed2	EUK1662836	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Clavulinaceae;g__Clavulina;s__	Basidiomycota	Agaricomycetes	Cantharellales	Clavulinaceae	Clavulina	Clavulina_pseudo_sp_0005	genus	0.993	361
085120d8ecbf360d6f9ee822880dc31621c079ba	EUK0649643	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0027	genus	0.99	359
cc566915c0c215dc993b0bcac08d8dd5d0558ca1	EUK0634004	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Tremellodendropsidales;f__Tremellodendropsidaceae;g__Tremellodendropsis;s__	Basidiomycota	Agaricomycetes	Tremellodendropsidales	Tremellodendropsidaceae	Tremellodendropsis	Tremellodendropsis_pseudo_sp_0003	genus	1	355
ac8adb83517c2682acaf3168d8ab2168ae992ee2	EUK0633797	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Boletaceae;g__Hemileccinum;s__	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Hemileccinum	Hemileccinum_pseudo_sp_0001	genus	0.994	353
debcd078b1c31ef75cc814f5ed789d8c97c2ee2d	EUK0824867	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Tricholoma	Tricholoma_pseudo_sp_0002	genus	0.997	344
a4a4cf9d9aba9be606475085b190106214400121	EUK0634002	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Phellodon;s__	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Phellodon	Phellodon_pseudo_sp_0001	genus	1	337
054f21c4f9e990e4c7dfed59aaf18d095b831858	EUK0633796	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Mesophelliaceae;g__Mesophellia;s__	Basidiomycota	Agaricomycetes	Hysterangiales	Mesophelliaceae	Mesophellia	Mesophellia_pseudo_sp_0004	genus	1	335
8494c214b96546e856494673699d19dd54a74995	KF871783	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_leucotaenia	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe leucotaenia	species	0.991	334
8dfd62b88842ec2cb49fa99d77ff2097814e7394	EUK0634491	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Arcangeliella;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Arcangeliella	Arcangeliella_pseudo_sp_0001	genus	0.982	328
57db9ca502eaa451c225c0e879eb1bcb3f7f7f2b	KJ778838	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_calopedes	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe calopedes	species	1	323
240b3a4e3ca8954456f3a1a098c8efce4bde5eaa	EUK0634000	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0028	genus	0.998	323
6035fdc8bd4c5623a141f149076e46169a109110	EUK0812824	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0016	genus	0.995	322
8f92e0e98eb1481b6393a0acc8627950a3617451	AF325582	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__Cortinarius_globuliformis	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius globuliformis	species	0.995	319
cb448f93d4d3352aa157da0f8c9177fbdb335f02	EUK0634039	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0030	genus	1	319
0c5bd048c86f4f3c84e10bec7a34e8f39304ed12	EUK0633865	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Sclerodermataceae;g__Scleroderma;s__	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	Scleroderma_pseudo_sp_0002	genus	1	317
33e920b7d4b0effce2e65dce68a98968a2b13ec5	EUK0634061	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudo_sp_0017	genus	1	317
6411a8d01e8d5129a7d53e0a55d25e42db231b37	EUK0633958	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0029	genus	1	316
0acf1b345337cdd877daff83bd1a788d853a978c	DQ398092	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0031	genus	0.992	315
0896fa157d312bc7e924cb018835a77b4c28fbc3	EUK0535635	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0033	genus	0.99	308
97da2e8c208fffd44f6c6e1708f62ba115cdcd01	MW683821	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__Russula_aucklandica	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	Russula_pseudo_sp_0032	genus	0.982	304
335faf40a7ab6379cb419d0c2c12026298d00e4a	EUK0141613	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0014	genus	0.985	302
f21e0f61e3971777567c4fea869388a28e2f99ff	EUK0428065	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0013	genus	0.987	301
8114de10445635d9fbb8b2bb169a17b601726374	MN047371	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__Inocybe_manukanea	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0015	genus	0.983	296
15cbcf63ecfd1cf1a8e44e2be33c7f81c027ced5	HQ533019	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria;s__	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	Laccaria_pseudo_sp_0003	genus	0.98	294
d9221c450dddc573db7e336dd4659bba0f6da7fb	EUK0634031	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_pseudo_sp_0012	genus	0.998	293
