otu_id	am_group	reference_id	reference_taxonomy	class	order	family	genus	species	rank	score	abundance
f6001522de66779d9975faeb1eac07ffd8e2cf5f	Endogonomycetes	EUK1190508	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__Densosporales_fam02_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_gen01	Densosporales_fam02_gen01_pseudo_sp_0011	genus	0.984	12
604522e9184034ab6b2e5bb9eaa485db48028b81	Glomeromycota	EUK1187781	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonosporaceae_pseudo_gen_0003	Polonosporaceae_pseudo_sp_0003	family	0.952	12
6e17a7bc3b3eb78668eb48622ab60ad192a56968	Glomeromycota	EUK1187886	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0021	genus	0.998	12
85b0cf937c4207007ecc0492cac9b09132846e10	Endogonomycetes	KJ921774	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__unclassified;g__unclassified;s__unclassified	Endogonomycetes	Densosporales	Densosporales_pseudo_fam_0001	Densosporales_pseudo_gen_0001	Densosporales_pseudo_sp_0003	order	0.952	12
95df2c84396dd3cc05fcfbd88609af867fc10ab4	Endogonomycetes	EUK1271059	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0017	genus	0.99	12
ccffecf1dc5f93d957dd59375e01012aef0607f3	Endogonomycetes	MH174520	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__unclassified;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_pseudo_gen_0003	Densosporales_fam02_pseudo_sp_0007	family	0.984	12
5fbf0fa3564b4566fe849d32ae2677918ddca49e	Endogonomycetes	MH174594	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__unclassified;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_pseudo_gen_0004	Densosporales_fam02_pseudo_sp_0006	family	0.972	11
bab80c0fad28425c02a8a094ce4f563133adbc5b	Endogonomycetes	MH174475	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam02;g__Densosporales_fam02_gen03;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam02	Densosporales_fam02_gen03	Densosporales_fam02_gen03_pseudo_sp_0005	genus	0.996	11
bed55254320923462e5f30c30e61d097d58eab69	Glomeromycota	JF414188	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unclassified	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_sp_0009	genus	0.982	11
942c7d7e264f4f080ab2bfb73120e5ae77beff92	Glomeromycota	Y17634	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Archaeosporaceae;g__Archaeospora;s__Archaeospora_trappei	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora_pseudo_sp_0014	genus	0.982	11
284b3ee58c55eb33ee4b1177503c6b4d13485c96	Endogonomycetes	MH541079	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam13;g__Densosporales_fam13_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam13	Densosporales_fam13_pseudo_gen_0002	Densosporales_fam13_pseudo_sp_0002	family	0.97	11
2a3fca224a1b1b6fa547c1a94c84644740cbca43	Glomeromycota	EUK1201005	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen05;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_pseudo_gen_0009	Glomeraceae_pseudo_sp_0009	family	0.952	11
334d081b46879f0eb536969ab6b01aa6a5b590c8	Endogonomycetes	KC215424	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_pseudo_gen_0003	Densosporales_fam03_pseudo_sp_0003	family	0.972	11
57e872acd1d54b4ddff106f2b39171f0e74c54a7	Endogonomycetes	EUK1104476	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam08;g__Densosporales_fam08_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam08	Densosporales_fam08_pseudo_gen_0001	Densosporales_fam08_pseudo_sp_0001	family	0.976	11
9d1eaa74947464a63f217c9ab9e68f7606f41927	Glomeromycota	MG829383	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonospora	Polonospora_pseudo_sp_0011	genus	0.988	11
a114e490384e7fc313958fe8182bda326d6abf44	Glomeromycota	AF074348	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unclassified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulosporaceae_pseudo_gen_0003	Acaulosporaceae_pseudo_sp_0003	family	0.951	11
f11bddcc0431baf8fa10551b8f28c60774cb66f8	Glomeromycota	HE799118	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Sclerocystis;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Sclerocystis	Sclerocystis_pseudo_sp_0003	genus	0.982	11
185e0e311e20e8ddd033393dbd21361a4e770d73	Glomeromycota	EUK1266028	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unclassified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_sp_0010	genus	1	10
df23664ffa1968b74a93405cf9582cf721f45816	Endogonomycetes	EUK1271049	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0018	genus	0.988	10
2f13d287e23339e2992a81549aca97333688570a	Glomeromycota	EUK1268591	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Rhizoglomus	Rhizoglomus_pseudo_sp_0016	genus	0.994	10
847d52122f8b48a7835ffa71f9864e5a341b1516	Glomeromycota	EUK1202641	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Entrophosporales;f__Entrophosporaceae;g__Entrophospora;s__unclassified	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	Entrophospora_pseudo_sp_0021	genus	0.996	10
974145648a7fc6d6c8739c66965b71fd8d2e42d6	Glomeromycota	EUK1201282	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonospora	Polonospora_pseudo_sp_0012	genus	0.986	10
d76fb80ebb9f30eb8825f30da47e3fe1c1762eb9	Endogonomycetes	EUK1104816	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam05;g__Densosporales_fam05_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam05	Densosporales_fam05_gen01	Densosporales_fam05_gen01_pseudo_sp_0011	genus	0.98	10
de4f500e1790eaa1e6378353dfabd1045e500ddf	Glomeromycota	EUK1188148	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_sp_0014	genus	0.994	10
f5eddbdd47f6990d653283f08951d25beccea048	Endogonomycetes	KC215424	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0019	genus	0.982	10
785679337971199aeb16142915727f533ee10a7f	Glomeromycota	AF074346	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unclassified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_sp_0008	genus	1	9
79e8345e3eee9809cb6fe40b000d70d848cdbf0c	Glomeromycota	MG829521	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen05;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen05	Glomeraceae_gen05_pseudo_sp_0020	genus	0.992	9
a4ecc743effd6eba03722f4410c627c9c61b5688	Glomeromycota	AJ854081	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_sp_0015	genus	0.98	9
bf9b2ce1f2e1e21f73f84d394eeec5378d71a497	Glomeromycota	EUK1201005	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen05;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen05	Glomeraceae_gen05_pseudo_sp_0021	genus	0.992	9
d64627affd743500ac27546de595f72e08ce015d	Glomeromycota	HF566765	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_sp_0016	genus	0.996	9
e243e3ca29bbcbc0fc29ec6fb26e8439857426a2	Glomeromycota	AF480150	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unclassified;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_pseudo_gen_0010	Glomeraceae_pseudo_sp_0010	family	0.996	9
f4d96c6810d1c173801409f3fa668fb14cac192b	Glomeromycota	EUK1267091	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Halonatospora;s__Halonatospora_pansihalos	Glomeromycetes	Glomerales	Glomeraceae	Halonatospora	Halonatospora_pseudo_sp_0002	genus	0.99	9
98778147d197edd31cd5970f06cb164da04df8cd	Glomeromycota	EU152158	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen05;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen05	Glomeraceae_gen05_pseudo_sp_0017	genus	0.988	8
769cffbb7f4e9feb63717a52c102686efdbf974c	Glomeromycota	EUK1124321	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Viscospora;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Viscospora	Viscospora_pseudo_sp_0001	genus	0.994	8
254d1fa5da2bb3a5e94b3d84be129463adf51352	Endogonomycetes	MH174477	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortium;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortium	Planticonsortium_pseudo_sp_0011	genus	0.98	8
8e67aa3261f0bbad9a58b0078219a5f84e4fb4bb	Endogonomycetes	EUK1271060	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam08;g__Densosporales_fam08_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam08	Densosporales_fam08_gen01	Densosporales_fam08_gen01_pseudo_sp_0002	genus	0.982	8
85a305b1895c28bd1cb74607ff78f2bbf1ca38d7	Glomeromycota	AM849257	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_pseudo_sp_0001	genus	0.982	8
ecac2eaa99f32e28f78512d93ff83db18496ba30	Endogonomycetes	KC215424	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0014	genus	0.992	7
5c517a9089eefa85d7a6ddbf047800d488dc4206	Glomeromycota	EUK1266101	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unclassified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_sp_0010	genus	0.986	7
60e090dd202a27238e62b6f215148b5dd72250aa	Glomeromycota	EUK1266101	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unclassified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_sp_0011	genus	0.992	7
6bd88284a8d87cda88d9f0adce632c888814c45f	Glomeromycota	AF074346	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Acaulosporaceae;g__Acaulospora;s__unclassified	Glomeromycetes	Diversisporales	Acaulosporaceae	Acaulospora	Acaulospora_pseudo_sp_0012	genus	0.988	7
a59b1e3670bf8cee419fad2bd1543ee1029596de	Glomeromycota	EUK1268664	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Rhizoglomus	Rhizoglomus_pseudo_sp_0017	genus	0.998	7
a9f9f049f57cef751a17ae7734b2de8ca36710bb	Glomeromycota	EUK1268885	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Sclerocystis;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Sclerocystis	Sclerocystis_pseudo_sp_0004	genus	0.992	7
b84b90a0ce51c2e0062d9cad376256812a3dd742	Glomeromycota	AB594905	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen05;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen05	Glomeraceae_gen05_pseudo_sp_0023	genus	0.992	7
c053d88f0e2b9fd2d8c994caf0fa1f679fbe8763	Glomeromycota	AB556928	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0023	genus	0.994	7
9314512772c1e8e3398bcf3929bde11c7f4ae762	Endogonomycetes	EUK1190569	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Planticonsortiaceae;g__Planticonsortiaceae_gen06;s__unclassified	Endogonomycetes	Densosporales	Planticonsortiaceae	Planticonsortiaceae_gen06	Planticonsortiaceae_gen06_pseudo_sp_0006	genus	0.982	6
4c0a52216bc9b25fcf636f5b8d7eb79b8dc8d5da	Glomeromycota	EUK1201282	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Polonosporaceae;g__Polonospora;s__unclassified	Archaeosporomycetes	Archaeosporales	Polonosporaceae	Polonospora	Polonospora_pseudo_sp_0013	genus	0.986	6
9f2ee13ce53de3c6eba84fde9b47fe51e5d116a4	Glomeromycota	AY129577	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Diversisporales;f__Diversisporaceae;g__Diversispora;s__unclassified	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora_pseudo_sp_0012	genus	0.988	6
e2793d1e79a7526838dc78e45e56ca0fde326a72	Glomeromycota	EU088251	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0025	genus	1	6
66c37deee9102862793dc5b90829bd1a4d2bd197	Glomeromycota	EUK1267091	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Halonatospora;s__Halonatospora_pansihalos	Glomeromycetes	Glomerales	Glomeraceae	Halonatospora	Halonatospora_pseudo_sp_0001	genus	0.986	5
dd77d7e47a5836475c380130636712e591622dbd	Endogonomycetes	EUK1271060	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam08;g__Densosporales_fam08_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam08	Densosporales_fam08_gen01	Densosporales_fam08_gen01_pseudo_sp_0003	genus	0.99	5
3736bbfe093454ae94eca4b9cd4c341b47c3cdd0	Glomeromycota	EUK1612752	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0024	genus	0.998	5
00844f6a559e54a0e87ff803c90f4bbfa2607bd5	Endogonomycetes	EUK1271056	k__Fungi;p__Mucoromycota;c__Endogonomycetes;o__Densosporales;f__Densosporales_fam03;g__Densosporales_fam03_gen01;s__unclassified	Endogonomycetes	Densosporales	Densosporales_fam03	Densosporales_fam03_gen01	Densosporales_fam03_gen01_pseudo_sp_0020	genus	0.988	5
8d9fa863499047c88f510657195c812fba54d104	Glomeromycota	EUK1188273	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Rhizoglomus	Rhizoglomus_pseudo_sp_0018	genus	1	5
298ef8c943faeb18918aa539c1649aa51d9a1c90	Glomeromycota	EUK1187760	k__Fungi;p__Glomeromycota;c__Archaeosporomycetes;o__Archaeosporales;f__Ambisporaceae;g__Ambispora;s__unclassified	Archaeosporomycetes	Archaeosporales	Ambisporaceae	Ambispora	Ambispora_pseudo_sp_0005	genus	0.996	4
ba244f26b158f8a6ca33b544434670210462bf92	Glomeromycota	JF414180	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__unclassified;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Rhizoglomus	Rhizoglomus_pseudo_sp_0019	genus	0.98	4
3bdd9454e05ee247d3f0d405c9fbba4fafac8198	Glomeromycota	AB556928	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0022	genus	0.996	3
392c3cb9aa0da262469c617949615801ea94e88f	Glomeromycota	AB556926	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0020	genus	0.986	2
842de5b7e7cccac85073dd1e21fe224e1bffcb56	Glomeromycota	AB594907	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Nanoglomus;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus_pseudo_sp_0017	genus	0.994	2
07e8e5528e758ad5ffd922e0c3ca4ab05e998d36	Glomeromycota	HE798793	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Dominikia;s__unclassified	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_pseudo_sp_0026	genus	0.984	2
